frame,u,v,conf,cls,w_px,h_px,angle_deg,colour_b,colour_g,colour_r
386,933.1793212890625,589.4755249023438,0.7650856971740723,9,25.28291130065918,79.52381896972656,3.4506619413355706,231.0,227.5,226.0
386,891.8604431152344,1056.1624755859375,0.7552714347839355,10,23.963029861450195,49.41667938232422,5.631013711207259,42.0,31.0,25.0
387,891.7379760742188,1062.8551635742188,0.6887866258621216,10,24.7366943359375,35.78297805786133,5.4254275785108135,124.0,104.0,86.0
387,932.7896118164062,602.3646545410156,0.6282541751861572,9,24.81155014038086,78.94367980957031,3.7934482183241776,229.0,227.0,226.0
388,932.1617126464844,615.0813140869141,0.740548312664032,9,24.76736068725586,80.40159606933594,3.7684019146377405,230.0,228.0,227.0
388,891.7910461425781,1069.6043090820312,0.5475146174430847,10,25.24888038635254,21.49149513244629,3.181094651919266,78.5,57.5,42.0
389,931.7850036621094,627.3752136230469,0.7290765643119812,9,24.739492416381836,78.55609130859375,3.6563014348849063,229.0,226.0,225.0
390,931.5737609863281,640.2273101806641,0.7504869103431702,9,24.93108558654785,79.93429565429688,4.269497462435257,227.0,227.5,226.0
391,931.0452880859375,653.0247192382812,0.6545726656913757,9,24.908544540405273,78.4639892578125,4.1763605760261395,229.0,229.0,224.0
391,976.4804382324219,169.4606170654297,0.33676522970199585,9,23.953262329101562,63.65895080566406,3.5810442761755903,150.0,109.0,68.0
392,930.5440063476562,666.1158905029297,0.7100488543510437,9,25.182823181152344,78.24197387695312,4.074608259752698,227.0,228.0,223.0
392,975.9237060546875,183.5169677734375,0.41838985681533813,9,23.863689422607422,60.73762512207031,4.834515470014453,146.0,111.0,72.5
393,930.0212097167969,678.3550720214844,0.6909117102622986,9,25.846290588378906,78.82521057128906,4.193188454593758,227.5,229.0,223.5
394,929.7114562988281,691.2885589599609,0.702798068523407,9,25.010684967041016,78.88094329833984,4.135553183943076,226.0,228.0,223.0
394,974.7152709960938,212.3565216064453,0.35019758343696594,10,24.940710067749023,58.99644470214844,4.32713273308594,99.0,75.5,53.0
395,929.2274780273438,703.80419921875,0.7485959529876709,9,25.0737247467041,78.98539733886719,4.495859749926411,227.0,228.0,225.0
395,974.3302612304688,224.17330932617188,0.525736927986145,10,25.24224281311035,61.12755584716797,4.485554702016154,149.0,112.0,72.0
396,928.761962890625,717.0323791503906,0.7870273590087891,9,25.102046966552734,78.96940612792969,3.9995867425697473,228.0,229.0,224.0
396,974.0508728027344,238.58273315429688,0.628897488117218,10,24.907840728759766,60.44548797607422,5.273882756301155,153.0,117.5,79.5
397,928.0764465332031,730.1008605957031,0.658615231513977,9,24.282882690429688,78.63833618164062,3.6990989733373834,229.0,229.0,225.0
397,973.2079772949219,252.43783569335938,0.3184387683868408,10,24.94417953491211,60.33458709716797,4.45802989343465,164.0,135.0,97.5
398,927.8790588378906,742.6098327636719,0.7262798547744751,9,24.908018112182617,79.46410369873047,3.866780117461196,229.0,228.0,224.0
398,972.582275390625,265.46142578125,0.4741375148296356,10,25.2961368560791,60.041358947753906,4.304532490896014,174.0,149.5,113.5
399,926.9232482910156,755.4444580078125,0.7891859412193298,9,24.960723876953125,79.54838562011719,4.508294536197242,228.0,228.0,223.0
399,971.8272705078125,279.2408142089844,0.6451013684272766,10,25.177494049072266,58.32606506347656,4.599371693684778,178.5,153.0,122.5
400,926.2504577636719,768.2090759277344,0.7941675782203674,9,24.238548278808594,80.50865936279297,4.430628455145028,228.0,228.0,225.0
400,971.2169494628906,292.9842529296875,0.6028407216072083,10,25.015602111816406,58.298221588134766,4.162471813235742,176.0,153.0,121.0
401,926.0825500488281,780.9525451660156,0.7548862099647522,9,24.441852569580078,79.58136749267578,4.11175125534605,222.0,225.0,220.0
401,970.2635192871094,306.1812744140625,0.6962480545043945,10,25.043109893798828,58.27946472167969,4.077242151451384,175.0,152.0,123.5
402,925.4735412597656,794.2694091796875,0.7774104475975037,9,24.5904483795166,79.6632080078125,3.5660720746280994,223.0,224.0,220.0
402,969.7647399902344,319.4234924316406,0.7598204016685486,10,25.594913482666016,58.853553771972656,4.1616620089322724,180.0,161.0,135.5
403,969.3967590332031,333.0340576171875,0.7976069450378418,10,25.415538787841797,58.98577880859375,4.422699886179112,189.5,170.0,148.5
403,925.1527099609375,806.9372253417969,0.7235074043273926,9,25.295299530029297,80.51202392578125,4.009253594679431,224.0,226.0,221.0
404,924.729736328125,819.6179504394531,0.7817798256874084,9,25.551477432250977,79.4693374633789,3.1729193423695836,224.5,228.0,222.0
404,968.7632446289062,346.47564697265625,0.6570752859115601,10,24.9368953704834,58.21894836425781,4.14975826986941,193.0,171.5,148.0
405,924.0704650878906,833.0146179199219,0.7487741112709045,9,25.912710189819336,80.34048461914062,3.2384027138200233,226.0,227.0,222.5
405,967.8292541503906,359.76446533203125,0.5935749411582947,10,24.883872985839844,57.056243896484375,3.8098632973338336,190.0,169.0,146.0
406,967.8213806152344,372.8759460449219,0.7677150368690491,10,25.534080505371094,57.72296142578125,4.137951434115396,191.0,170.5,150.5
406,923.3481140136719,845.3451232910156,0.706145703792572,9,26.329689025878906,81.12255859375,3.5895307862193313,225.0,227.0,221.5
407,922.6713562011719,858.8130493164062,0.7716625928878784,9,26.022544860839844,79.86164855957031,3.908177040246997,225.0,227.0,222.0
407,967.2582092285156,386.425537109375,0.7168297171592712,10,25.302350997924805,58.194923400878906,4.643724807720725,181.5,159.0,136.5
408,966.4852600097656,399.57330322265625,0.7888900637626648,10,24.811891555786133,57.7114372253418,4.490431030196721,182.5,161.0,138.5
408,921.9407958984375,872.41064453125,0.6171557307243347,9,26.784862518310547,80.55317687988281,4.117904402014585,225.0,226.0,223.0
409,966.43603515625,412.7041015625,0.8195086717605591,10,25.335712432861328,57.863059997558594,4.700281762256192,176.5,155.0,133.5
409,921.6669006347656,885.25732421875,0.7286474108695984,9,26.503154754638672,80.5094223022461,4.731127323434793,225.0,228.0,223.5
410,921.0551452636719,897.8969421386719,0.7171405553817749,9,26.388324737548828,81.91458892822266,4.5943668725704505,224.5,227.0,225.0
410,966.3009948730469,426.1772766113281,0.5195713043212891,10,25.136667251586914,57.10041427612305,4.929701840061397,172.0,150.5,131.0
411,965.7001037597656,439.4994201660156,0.7586081027984619,10,25.200946807861328,55.98796463012695,5.601080407169678,167.5,146.5,126.0
411,920.569580078125,911.4019775390625,0.5387085676193237,9,26.20395851135254,80.4398193359375,4.006233370405816,224.0,227.0,224.5
412,965.2874145507812,452.6884460449219,0.6453986763954163,10,25.28962516784668,57.873165130615234,5.304937492023088,173.0,151.0,130.5
412,919.87744140625,924.522216796875,0.4458872079849243,9,26.26494789123535,80.2304458618164,4.742279741688955,224.0,228.0,224.0
413,919.2451477050781,937.8269348144531,0.7207609415054321,9,25.22444725036621,79.70987701416016,4.23328251879538,225.0,227.0,223.0
413,965.0390319824219,466.68628692626953,0.35854363441467285,9,25.809049606323242,53.670745849609375,5.346152134135414,173.0,151.0,129.0
414,964.2605895996094,478.60601806640625,0.6942901611328125,10,24.53740692138672,56.40630340576172,4.693179219293025,180.5,158.0,138.5
414,919.0924072265625,951.2846374511719,0.69399493932724,9,26.45309066772461,80.06167602539062,4.505853597342609,224.0,226.0,222.0
415,918.5406188964844,963.9236450195312,0.7517039179801941,9,26.00656509399414,80.494140625,4.530530217040219,224.0,227.5,224.0
415,963.3875732421875,491.8143653869629,0.7348929643630981,10,24.96407127380371,57.09016418457031,3.7624528198706595,177.0,156.0,136.5
416,917.8749389648438,976.887939453125,0.7560328245162964,9,26.26449966430664,81.08238983154297,4.371780825916667,225.0,227.5,226.0
416,963.1316223144531,504.66149139404297,0.7046627402305603,10,24.97426414489746,55.503231048583984,4.121434329155013,173.5,152.0,134.5
417,917.8053588867188,989.4541625976562,0.7156703472137451,9,25.947906494140625,81.21947479248047,4.416509600356965,224.0,227.0,225.0
417,962.687255859375,517.6843032836914,0.5368843674659729,10,24.259695053100586,56.328495025634766,4.059083666656082,167.0,146.0,130.0
418,917.251220703125,1002.568359375,0.6371781229972839,9,25.512605667114258,80.40078735351562,4.272764427292638,223.0,225.0,223.0
419,916.4795837402344,1016.2030639648438,0.6354248523712158,9,26.61767578125,79.518798828125,3.4926063464720305,222.0,225.0,223.0
419,961.6783142089844,543.1533813476562,0.5152580738067627,10,24.430904388427734,56.360382080078125,3.7492991561896845,177.0,154.0,139.0
420,961.4911193847656,556.4033203125,0.5414332151412964,10,25.082738876342773,54.88207244873047,3.2685507419296362,172.0,149.0,127.0
420,916.3519592285156,1028.375732421875,0.3071889281272888,9,26.02289390563965,80.06558227539062,4.004479292449592,222.0,224.0,222.5
420,1509.0509338378906,398.49737548828125,0.25003960728645325,9,34.909515380859375,15.37476634979248,5.57200514564658,175.5,149.5,122.5
421,916.2720336914062,1040.3898315429688,0.3766660988330841,9,25.53304672241211,78.87619018554688,3.8472696820970547,221.0,223.0,220.0
422,1508.275146484375,414.1297912597656,0.32617291808128357,9,33.803741455078125,14.646207809448242,5.8007114686835175,164.5,141.0,122.5
422,960.7600708007812,582.4972076416016,0.26533475518226624,10,24.800243377685547,54.93812561035156,4.860248634599299,140.0,113.0,86.0
424,960.2947082519531,607.9300537109375,0.40163853764533997,9,24.015735626220703,53.87521743774414,3.366065139266497,154.0,130.0,104.0
424,1507.5020904541016,426.8352966308594,0.35203319787979126,9,34.3507080078125,14.643728256225586,4.93601592306225,163.0,140.5,122.0
425,959.9779663085938,620.5201416015625,0.4092445373535156,10,24.806304931640625,53.224857330322266,3.4395844417188677,142.0,120.0,102.5
425,925.0455017089844,1066.0278930664062,0.3093907833099365,10,25.76476287841797,27.018030166625977,1.1951548252618822,222.0,221.0,211.0
426,960.536376953125,633.8305816650391,0.33701473474502563,9,24.09817886352539,55.28096008300781,4.291797603188526,138.0,107.0,74.0
427,961.1150512695312,646.6339416503906,0.5929170846939087,10,24.112194061279297,53.97356033325195,4.375423451178399,136.0,104.0,71.0
427,1505.3108215332031,442.5887145996094,0.2653406262397766,9,33.47821807861328,14.460180282592773,4.082547500889191,162.5,140.0,121.5
428,960.8782653808594,659.57958984375,0.5810582041740417,9,23.292482376098633,55.73268127441406,3.4242636870802943,141.5,105.0,78.0
428,1505.2400512695312,448.79541015625,0.2545294165611267,9,34.790740966796875,14.49530029296875,3.7632732963447073,163.0,140.0,121.5
429,960.9386901855469,672.5516510009766,0.5924628376960754,10,23.91122055053711,53.466644287109375,3.4617394409522735,151.0,117.0,86.0
429,1504.1746215820312,454.9295778274536,0.26776739954948425,9,33.916831970214844,14.710500717163086,3.535269629018634,167.0,145.0,125.0
430,960.2633666992188,685.2371368408203,0.6706609129905701,10,24.262142181396484,52.98647689819336,3.4651673421419735,158.0,122.0,94.0
430,1504.6394653320312,463.3317565917969,0.393477201461792,9,34.2652587890625,14.413602828979492,3.5234892602476546,163.0,141.0,118.5
431,959.7116394042969,698.3241577148438,0.723527729511261,10,23.805387496948242,53.31388473510742,3.5818596300077608,184.0,165.0,149.0
431,1503.3777465820312,471.57550048828125,0.2740829885005951,9,33.737613677978516,14.575342178344727,3.187156444807652,165.0,141.0,122.0
432,959.1168212890625,711.1499633789062,0.6142354011535645,10,23.594078063964844,53.257179260253906,3.8150721703496147,192.0,172.0,156.0
432,1502.9030456542969,479.5921440124512,0.28122761845588684,9,33.41032028198242,14.67525577545166,3.3697344449546747,168.0,143.5,123.5
433,958.5370483398438,724.3351440429688,0.7854063510894775,10,23.761940002441406,53.393550872802734,3.6417749031807585,184.0,167.5,153.5
433,1502.4829864501953,487.7920799255371,0.37563356757164,9,34.219627380371094,14.650842666625977,3.182012031702163,168.5,143.5,123.0
434,957.7306518554688,736.86669921875,0.6598806977272034,10,24.128721237182617,54.10041809082031,3.8087905307473187,181.0,166.0,147.0
434,1501.6330871582031,496.3409118652344,0.446250319480896,9,34.704891204833984,14.799346923828125,2.8819210537718947,168.0,144.5,121.0
435,957.0591735839844,750.1319274902344,0.6843748688697815,10,24.90550422668457,53.98422622680664,3.8932424047399414,185.0,169.0,156.0
435,1501.1871337890625,504.32623291015625,0.36125630140304565,9,34.87895965576172,14.942493438720703,3.200669333750288,167.0,143.5,120.0
436,956.4068298339844,762.6153564453125,0.6924557685852051,10,25.457990646362305,55.04724884033203,3.7905731355704253,184.0,169.0,153.5
436,1500.7728118896484,512.7161712646484,0.2604263722896576,9,35.090362548828125,15.068304061889648,3.1063200887634936,164.5,141.0,121.0
437,955.9888610839844,775.37353515625,0.47081026434898376,10,24.97226333618164,54.88291931152344,3.5435307428197644,192.0,173.5,159.0
437,1500.1654968261719,520.989128112793,0.3980976939201355,9,35.033233642578125,14.686186790466309,3.1799627615077477,164.0,140.0,117.0
438,955.4297485351562,788.5069580078125,0.7784038186073303,10,24.544843673706055,54.66688537597656,3.3824319800651397,200.0,181.0,166.5
438,1499.8400268554688,529.2427368164062,0.37612348794937134,9,34.98835754394531,14.3587007522583,3.4414352095405296,163.5,139.0,112.5
439,954.7165832519531,801.5823364257812,0.7352354526519775,10,24.35381507873535,54.08580780029297,3.5561049076383466,198.0,182.0,170.0
440,953.9442443847656,814.7342224121094,0.7105024456977844,10,24.287914276123047,53.91355895996094,3.9529647250688864,201.0,186.0,176.0
441,953.0887756347656,827.4758911132812,0.7920112013816833,10,24.669986724853516,54.062278747558594,3.1467622791693737,203.5,191.0,181.0
442,952.7958374023438,840.9169921875,0.8134191036224365,10,24.880809783935547,54.93366241455078,3.379165015207758,205.0,192.0,182.0
443,952.0245666503906,854.25927734375,0.7883527278900146,10,24.175189971923828,54.79222869873047,3.475461717881652,209.0,195.0,184.0
444,951.67333984375,867.054443359375,0.7379720211029053,10,24.07347297668457,54.742618560791016,3.346323971574456,202.0,186.0,176.0
445,951.1860961914062,880.3013000488281,0.749927282333374,10,24.021240234375,53.758426666259766,3.639387752065839,198.0,184.0,174.0
446,950.4599609375,892.8523559570312,0.7593174576759338,10,24.2937068939209,54.43944549560547,3.49164072847812,197.0,183.5,167.5
447,950.3344421386719,906.0697326660156,0.7663694620132446,10,24.328155517578125,55.14745330810547,3.450157787997459,199.0,185.0,170.0
448,949.4710998535156,919.1620788574219,0.7883011102676392,10,24.42896270751953,54.03626251220703,3.8058454385545737,199.0,186.0,172.5
449,949.0072326660156,932.5016784667969,0.8098840117454529,10,25.31245231628418,54.281394958496094,3.667878178641255,198.5,184.0,172.5
450,949.0881042480469,945.8076477050781,0.7693560123443604,10,24.951148986816406,53.61468505859375,4.1810810905162645,195.0,183.0,170.0
451,948.8653869628906,957.7427368164062,0.5961517095565796,10,24.972728729248047,55.86449432373047,3.7257170743065693,197.0,182.5,171.0
451,958.4643249511719,599.6206665039062,0.5022029876708984,9,8.356668472290039,48.9355583190918,3.0543387206416996,133.5,131.0,129.5
451,946.4054870605469,598.5211791992188,0.3296003043651581,9,10.02286148071289,48.39392852783203,2.3656065638431207,62.5,58.0,57.0
451,1065.9007568359375,597.6997680664062,0.2746489644050598,9,9.223064422607422,47.986759185791016,2.031719809899629,87.0,77.5,71.5
452,948.337158203125,971.6007690429688,0.7361220717430115,10,25.05437469482422,55.7095832824707,3.2630253323345073,195.0,180.0,164.0
453,947.397216796875,985.0344848632812,0.7574041485786438,10,24.326276779174805,53.77594757080078,3.8018651458157486,191.0,175.0,159.0
454,947.1436767578125,997.9244384765625,0.7474352717399597,10,24.452043533325195,54.2455940246582,3.585603854333397,185.0,170.0,155.0
455,946.6775207519531,1010.9226684570312,0.7750093936920166,10,24.87073516845703,54.06160354614258,3.5271585659358324,188.0,173.0,159.0
456,946.2244567871094,1024.3768310546875,0.778118371963501,10,24.301158905029297,54.14745330810547,3.4959913455360065,188.0,173.0,161.0
456,957.7575378417969,627.0640258789062,0.27596259117126465,9,8.749205589294434,25.80978775024414,3.3626479102473747,112.0,109.0,108.0
457,946.06982421875,1037.4328002929688,0.7412406206130981,10,24.76365089416504,54.48005676269531,3.760693192385735,185.5,169.5,157.5
458,945.2815856933594,1050.68212890625,0.8192151784896851,10,24.752031326293945,53.74749755859375,4.1005881649213105,187.5,171.0,158.0
459,945.2559509277344,1058.7905883789062,0.7476487159729004,10,23.903728485107422,44.866310119628906,3.8602730816162896,173.0,160.0,146.0
